anger,别窝在角落不爽就反驳到底跩什么
anger,懂不懂篮球有种不要走
like,所有人看着我抛物线进球
like,单手过人运球篮下妙传出手
happiness,漂亮的假动作帅呆了我
like,全场盯人防守篮下禁区游走
happiness,快攻抢篮板球得分都靠我
anger,你拿了球不投又不会掩护我
anger,选你这种队友瞎透了我
anger,说你说分数怎么停留一直在停留谁让它停留的
anger,为什么我女朋友场外加油你却还让我出糗
anger,你说啊你怎么抄我球
anger,你说啊你怎么打我手
anger,你说是不是你不想活
anger,说你怎么面对我
anger,甩开球我满腔的怒火
anger,我想揍你已经很久
anger,别想走说你眼睛看着我
anger,别发抖你给我抬起头
anger,有话去对医药箱说别怪我
sadness,难过是因为闷了很久是因为想了太多是心理起了作用
sadness,你说苦笑常常陪着你在一起
fear,有点勉强该不该现在休了我
disgust,不想太多我想一定是我听错弄错搞错
disgust,拜託我想是你的脑袋有问题
sadness,随便说说其实我早己经猜透看透
sadness,不想多说只是我怕眼泪撑不住
disgust,不懂你的黑色幽默
sadness,想通却又再考倒我
disgust,说散你想很久了吧
disgust,我不想拆穿你
disgust,当作是你开的玩笑
sadness,想通却又再考倒我
disgust,说散你想很久了吧
sadness,败给你的黑色幽默
sadness,我的认真败给黑色幽默
like,走过了很多地方我来到伊斯坦堡
like,就像是童话故事有教堂有城堡
disgust,每天忙碌地寻找到底什么
surprise,我想要却发现迷了路怎么找也找不着
surprise,心血来潮起个大早怎么我也睡不着
like,昨晚梦里你来找我才原来我只想要你陪我去吃汉堡
like,说穿了其实我的愿望就这么小
like,就这么每天祈祷我的心跳
like,你知道杵在伊斯坦堡却只想你和汉堡
happiness,我想要你的微笑每天都能看到
happiness,我知道这里很美但家乡的你更美
surprise,沙漠之中怎么会有泥鳅
surprise,话说完飞过一只海鸥
disgust,大峡谷的风呼啸而过是谁说没有
fear,有一条热昏头的响尾蛇无力的躺在干枯的河在等待雨季来临变沼泽
fear,灰狼啃食着水鹿的骨头
fear,秃鹰盘旋死盯着腐肉
fear,草原上两只敌对野牛在远方决斗
fear,在一处被废弃的白蚁丘站着一只饿昏的老斑鸠
surprise,几天都没有喝水也能活
sadness,猎物死了牠比谁都难过
surprise,印地安斑鸠会学人开口
surprise,仙人掌怕羞蜥蝪横着走
surprise,这里什么奇怪的事都有包括像猫的狗
disgust,除非是乌鸦抢了牠的窝
happiness,牠在灌木丛旁邂逅一只令牠心仪的母斑鸠
disgust,巫师他唸唸有词的对酋长下诅咒
disgust,还我骷髅头这故事告诉我印地安的传说还真是瞎透了
sadness,爱像一阵风吹完它就走
sadness,这样的节奏谁都无可奈何
fear,没有你以后我灵魂失控
fear,黑云在降落我被它拖着走
fear,静静悄悄默默离开陷入了危险边缘
fear,我的世界已狂风暴雨
surprise,爱情来的太快就像龙卷风
fear,离不开暴风圈来不及逃
fear,我不能再想我不能再想我不我不我不能
surprise,爱情走的太快就像龙卷风
fear,不能承受我已无处可躲
disgust,我不要再想我不要再想我不我不我不要再想你
sadness,不知不觉你已经离开我
sadness,不知不觉我跟了这节奏
sadness,后知后觉又过了一个秋
like,后知后觉我该好好生活
sadness,迷迷濛濛你给的梦出现裂缝隐隐作痛
anger,怎么沟通你都没空说我不懂说了没用
disgust,他的笑容有何不同在你心中我不再受宠
disgust,我的天空是雨是风还是彩虹你在操纵
sadness,恨自己真的没用情绪激动
sadness,一颗心到现在还在抽痛
sadness,还为分手前那句抱歉在感动
sadness,穿梭时间的画面的钟从反方向开始移动
anger,回到当初爱你的时空停格内容不忠
anger,所有回忆对着我进攻我的伤口被你拆封
fear,誓言太沉重泪被纵容脸上汹涌失控
fear,城市霓虹不安跳动染红夜空
fear,过去种种像一场梦不敢去碰一想就痛
sadness,心碎内容每一秒钟都有不同你不懂
anger,连一句珍重也有苦衷也不想送
sadness,寒风中废墟烟囱停止转动一切落空
disgust,在人海中盲目跟从别人的梦全面放纵
anger,恨没有用疗伤止痛不再感动没有梦
sadness,痛不知轻重泪水鲜红全面放纵
like,古巴比伦王颁布了汉摩拉比法典
like,刻在黑色的玄武岩距今已经三千七百多年
like,你在橱窗前凝视碑文的字眼
happiness,我却在旁静静欣赏你那张我深爱的脸
like,祭司神殿征战弓箭是谁的从前
happiness,喜欢在人潮中你只属於我的那画面
like,经过苏美女神身边我以女神之名许愿
happiness,思念像底格里斯河般的漫延
disgust,当古文明只剩下难解的语言
like,传说就成了永垂不朽的诗篇
happiness,我给你的爱写在西元前深埋在美索不达米亚平原
like,几十个世纪后出土发现泥板上的字迹依然清晰可见
happiness,我给你的爱写在西元前深埋在美索不达米亚平原
like,用楔形文字刻下了永远
like,那已风化千年的誓言一切又重演
disgust,我感到很疲倦离家乡还是很远
fear,害怕再也不能回到你身边
happiness,爱在西元前
happiness,爱在西元前
disgust,我听说通常在战争后就会换来和平
anger,为什么看到我的爸爸一直打我妈妈
anger,就因为喝醉酒他就能拿我妈出气
anger,我真的看不下去
sadness,以为我较细汉从小到大只有妈妈的温暖
fear,为什么我爸爸那么凶
anger,如果真的我有一只翅膀二只翅膀随时出发偷偷出发我一定带我妈走
disgust,从前的教育别人的家庭别人的爸爸种种的暴力因素一定都会有原因
anger,但是呢妈跟我都没有错
anger,亏我叫你一声爸爸我回来了
anger,不要再这样打我妈妈
disgust,我说的话你怎会听
anger,不要再这样打我妈妈
disgust,难道你手不会痛吗
disgust,其实我回家就想要阻止一切
sadness,让家庭回到过去甜甜温馨的欢乐香味
disgust,虽然这是我编造出来的事实有点讽刺有点酸性
disgust,但它确在这快乐社会发生产生共鸣
disgust,产生共鸣来阻止一切暴力
sadness,眼泪随着音符吸入血液情绪
disgust,从小到大你叫我学习你把你当榜样
disgust,好多的假像妈妈常说乖听你爸的话
anger,你叫我怎么跟你像
anger,不要再这样打我妈妈
disgust,我说的话你怎会听
anger,不要再这样打我妈妈
disgust,难道你手不会痛吗
anger,我叫你爸你打我妈
anger,这样对吗干嘛这样何必让酒牵鼻子走瞎
anger,说都说不听听痛是我们在痛
like,说不上为什么我变得很主动
like,若爱上一个人什么都会值得去做
happiness,我想大声宣佈对你依依不舍
like,连隔壁邻居都猜到我现在的感受
like,河边的风在吹着头发飘动
happiness,牵着你的手一阵莫名感动
like,我想带你回我的外婆家
happiness,一起看着日落一直到我们都睡着
happiness,我想就这样牵着你的手不放开
like,爱能不能够永远单纯没有悲哀
happiness,我想带你骑单车我想和你看棒球
like,想这样没担忧唱着歌一直走
happiness,我想就这样牵着你的手不放开
like,爱可不可以简简单单没有伤害
happiness,你靠着我的肩膀你在我胸口睡着
happiness,像这样的生活我爱你你爱
like,我想简简单单爱
like,想简简单单爱
like,才离开没多久就开始担心今天的你过得好不好
happiness,整个画面是你想你想的睡不着
like,嘴嘟嘟那可爱的模样还有在你身上香香的味道
happiness,我的快乐是你想你想的都会笑
fear,没有你在我有多难熬没有你在我有多难熬多烦恼
fear,没有你烦我有多烦恼没有你烦我有多烦恼多难熬
fear,穿过云层我试着努力向你奔跑
sadness,爱才送到你却已在别人怀抱
sadness,就是开不了口让她知道
like,我一定会呵护着你也逗你笑
sadness,你对我有多重要我后悔没让你知道
like,安静的听你撒娇看你睡着一直到老
sadness,就是开不了口让她知道
sadness,就是那么简单几句我办不到
sadness,整颗心悬在半空我只能够远远看着
sadness,这些我都做得到但那个人已经不是我
like,泛黄的春联还残留在墙上
like,依稀可见几个字岁岁平安
like,在我没回去过的老家米缸
like,爷爷用楷书写一个满
like,黄金葛爬满了雕花的门窗
like,夕阳斜斜映在斑驳的砖墙
like,铺着榉木板的屋内还瀰漫姥姥当年酿的豆瓣酱
like,我对着黑白照片开始想像爸和妈当年的模样
like,说着一口吴侬软语的姑娘缓缓走过外滩
like,消失的旧时光一九四三
like,在回忆的路上时间变好慢
sadness,老街坊小弄堂是属於那年代白墙黑瓦的淡淡的忧伤
sadness,消失的旧时光一九四三
sadness,回头看的片段有一些风霜
sadness,老唱盘旧皮箱装满了明信片的铁盒里藏着一片玫瑰花瓣
sadness,广场一枚铜币悲伤的很隐密
sadness,它在许愿池里轻轻叹息
sadness,太多的我爱你让它喘不过气已经失去意义
sadness,戒指在哭泣静静躺在抽屉它所拥有的只剩下回忆
fear,相爱还有别离像无法被安排的雨随时准备来袭
sadness,我怀念起国小的课桌椅
like,纪录哪最原始的美丽
like,纪录第一次遇见的你
disgust,如果我遇见你是一场悲剧我想我这辈子注定一个人演戏
disgust,最后再一个人慢慢的回忆
disgust,没有了过去我将往事抽离
disgust,如果我遇见你是一场悲剧我可以让生命就这样毫无意义
anger,或许再最后能听到你一句轻轻的叹息后悔着对不起
fear,藤蔓植物爬满了伯爵的坟墓
fear,古堡里一片荒芜长满杂草的泥土
like,不会骑扫把的胖女巫用拉丁文念咒语啦啦呜
like,她养的黑猫笑起来像哭啦啦啦呜
like,用水晶球替人占卜
like,她说下午三点阳光射进教堂的角度能知道你前世是狼人还是蝙蝠
disgust,古堡主人威廉二世满脸的落腮鬍习惯在吸完血后开始打呼
like,管家是一只会说法语举止优雅的猪
sadness,吸血前会念约翰福音做为弥补
fear,拥有一只蓝色眼睛的凯萨琳公主专吃有AB血型的公老鼠
fear,恍恍惚惚是谁的脚步
fear,银制茶壶装蟑螂蜘蛛
fear,辛辛苦苦全家怕日出
like,白色蜡烛温暖了空屋
fear,恍恍惚惚是谁的脚步客
fear,厅壁炉零下的温度
fear,辛辛苦苦从不开窗户
fear,小小恐怖吸血鬼家族
like,岩烧店的烟味弥漫隔壁是国术馆
surprise,教拳脚武术的老板练铁沙掌耍杨家枪
surprise,硬底子功夫最擅长还会金钟罩铁步衫
like,他们儿子我习惯从小就耳濡目染
happiness,什么刀枪跟棍棒我都耍的有模有样
like,什么兵器最喜欢双截棍柔中带刚
like,想要去河南嵩山学少林跟武当
like,干什么干什么呼吸吐纳心自在
like,干什么干什么气沉丹田手心开
like,干什么干什么日行千里系沙袋
surprise,飞檐走壁莫奇怪去去就来
surprise,一个马步向前一记左钩拳右钩拳
anger,一句惹毛我的人有危险
like,一再重演一根我不抽的菸一放好多年它一直在身边
like,干什么干什么我打开任督二脉
disgust,干什么干什么东亚病夫的招牌
disgust,干什么干什么已被我一脚踢开
like,快使用双截棍哼哼哈兮
like,快使用双截棍哼哼哈兮
anger,习武之人切记仁者无敌
anger,是谁在练太极风生水起
like,快使用双截棍哼哼哈兮
like,快使用双截棍哼哼哈兮
like,如果我有轻功飞檐走壁
anger,为人耿直不屈一身正气
like,快使用双截棍哼
like,我用手刀防御哼
happiness,漂亮的回旋踢
sadness,只剩下钢琴陪我弹了一天
sadness,睡着的大提琴安静的旧旧的
disgust,我想你已表现的非常明白
disgust,我懂我也知道你没有舍不得
anger,你说你也会难过我不相信
disgust,牵着你陪着我也只是曾经
fear,希望他是真的比我还要爱你
disgust,我才会逼自己离开
anger,你要我说多难堪我根本不想分开
disgust,为什么还要我用微笑来带过
anger,我没有这种天份包容你也接受他
sadness,不用担心的太多我会一直好好过
sadness,你已经远远离开我也会慢慢走开
disgust,为什么我连分开都迁就着你
fear,我真的没有天份安静的没这么快
sadness,我会学着放弃你是因为我太爱你-
disgust,再也没有纯白的灵魂自人类堕落为半兽人
disgust,我开始使用第一人称记录眼前所有的发生
fear,嗜血森林醒来的早晨任何侵略都成为可能
fear,我用古老的咒语重温吟唱灵魂序曲寻根
like,面对魔界的邪吻不被污染的转身
like,维持纯白的象徵然后还原为人
disgust,让我们半兽人的灵魂翻滚收起残忍回忆兽化的过程
disgust,让我们半兽人的眼神单纯而非贪婪着永恆只对暴力忠诚
disgust,让我们半兽人的灵魂翻滚停止忿恨永无止尽的战争
disgust,让我们半兽人的灵魂单纯对远古存在的神用谦卑的身份
fear,泪沸腾风异常的冰冷马蹄声让人睡不安稳
like,我在等灵魂序曲完成带领族人写下祈祷文哼哼哼哈兮
fear,那城镇无谓的在牺牲战火焚祭坛开始下沈
like,我在等觉悟后的族人往南方大地重新开垦
like,走廊灯关上书包放走到房间窗外望
surprise,回想刚买的书一本名叫半岛铁盒
surprise,放在床边堆好多
like,第一页第六页第七页序
fear,我永远都想不到陪我看这书的你会要走
sadness,不再是不再有现在已经看不到
fear,铁盒的钥匙孔透了光看见它锈了好久
fear,好旧好旧外面的灰尘包围了我
fear,好暗好暗铁盒的钥匙我找不到
like,放在糖果旁的是我很想回忆的甜
sadness,然而过滤了你和我沦落而成美
happiness,沉在盒子里的是你给我的快乐
sadness,我很想记得可是我记不得
fear,为什么这样子你拉着我说你有些犹豫
fear,怎么这样子雨还没停你就撑伞要走
sadness,已经习惯不去阻止你
like,过好一阵子你就会回来
fear,印象中的爱情好像顶不住那时间
fear,为什么这样子你看着我说你已经决定
fear,我拉不住你他的手应该比我更暖
sadness,铁盒的序变成了日记变成了空气演化成回忆
sadness,印象中的爱情好像顶不住那时间所以你弃权
like,我想要的想做的你比谁都了
like,你想说的想给的我全都知道
sadness,未接来电没留言一定是你孤单的想念
like,任何人都猜不到这是我们的暗号
disgust,他们猜随便猜不重要
like,连上彼此的讯号才有个依靠
disgust,有太多人太多事夹在我们之间咆哮
disgust,杂讯太多讯号弱就连风吹都要干扰
fear,可是你不想一直走在黑暗地下道
like,想吹风想自由想要一起手牵手去看海绕世界流浪
fear,我害怕你心碎没人帮你擦眼泪
happiness,别管那是非只要我们感觉对
fear,我害怕你心碎没人帮你擦眼泪
disgust,别离开身边
like,拥有你我的世界才能完美
disgust,你说你想逃开松手
disgust,爱太累爱得不自由
sadness,因为我给不起最简单的承诺
fear,你停止收讯号我开始搜寻不到
disgust,到底有谁知道是几点钟方向你才会收到暗号
like,那长城像五千年来待射的梦
like,我用手臂拉开这整个土地的重
disgust,蒙古高原南下的风写些什么内容
anger,汉字到底懂不懂一样肤色和面孔
like,我向西引北风晒成一身古铜
fear,我右拳打开了天化身为龙那大地心脏汹涌不安跳动
like,全世界的表情只剩下一种等待英雄我就是那条龙
like,坐着我的摩托车载你缓缓的离开
disgust,考不上好的学校可以不微笑就走
like,把手慢慢交给我放下心中的困惑
disgust,雨点从两旁划过割开两种精神的我
fear,经过老伯的家篮框变得好高
fear,爬过的那棵树又何时变得渺小
fear,这样也好开始没人注意到你我
fear,等雨变强之前我们将会分化软弱
like,趁时间没发觉让我带着你离开
disgust,没有了证明没有了空虚
like,基于两种立场我会罩着你
like,趁时间没发觉让我带着你离开
disgust,这不是顽固这不是逃避
like,没人绑着你走才快乐-
like,爷爷泡的茶有一种味道叫做家
like,陆羽泡的茶听说名和利都不拿
like,爷爷泡的茶有一种味道叫做家
happiness,爷爷泡的茶口感味觉还不差
happiness,陆羽泡的茶像幅泼墨的山水画
like,山泉在地表蜿蜒
like,从很久很久以前我有一张稚气的脸
like,泉水渗透进矿层岩爷爷栽种的樟木树苗上面
fear,犹记得那年在一个雨天那七岁的我躲在屋檐却一直想去荡秋千
like,爷爷抽着烟说唐朝陆羽写茶经三卷流传了千年
like,那天我翻阅字典查什么字眼形容一件事很遥远
like,天边是否在海角对面
disgust,直到九岁才知道浪费时间
like,这茶桌樟木的横切面年轮有二十三圈
like,镜头的另一边跳接我成熟的脸
disgust,经过这些年爷爷的手茧泡在水里会有茶色蔓延
happiness,爷爷泡的茶有一种味道叫做家没法挑剔它口感味觉还不差
like,陆羽泡的茶听说名和利都不拿他牵着一匹瘦马走天涯
like,爷爷泡的茶有一种味道叫做家他满头白发喝茶时不准说话
like,陆羽泡的茶像幅泼墨的山水画唐朝千年的风沙现在还在刮
like,一盏黄黄旧旧的灯
disgust,时间在旁闷不吭声
sadness,寂寞下手毫无分寸不懂得轻重之分
fear,沉默支撑跃过陌生
like,静静看着凌晨黄昏
fear,你的身影失去平衡慢慢下沉
fear,黑暗已在空中盘旋该往哪我看不见
fear,也许爱在梦的另一端无法存活在真实的空间
sadness,想回到过去试着抱你在怀里
like,羞怯的脸带有一点稚气
happiness,想看你的看的世界想在你梦的画面
happiness,只要靠在一起就能感觉甜蜜
sadness,想回到过去试着让故事继续
fear,至少不再让你离我而去
fear,分散时间的注意这次会抱得更紧
fear,这样挽留不知还来不来得及
sadness,想回到过去
fear,思绪不断阻挡着回忆
disgust,播放盲目的追寻仍然空空荡荡
fear,灰濛濛的夜晚睡意又不知躲到哪去
fear,一转身孤单已躺在身旁
fear,沉默支撑跃过陌生
like,静静看着凌晨黄昏
fear,你的身影失去平衡慢慢下沉
like,想回到过去
like,他就站在街角的旧报摊
like,眼睛盯着隔壁里的橱窗一把吉他远远欣赏
disgust,木炭一箩筐木炭一直放木炭剩一半火炉烫
fear,小铁匠存钱买期望在流汗
like,巴洛克建筑的街道旁一家烟雾缭绕的酒馆
like,波兰的吟唱诗人在弹唱
fear,小铁匠在门外进不去在苦恼他的铜板还太少
like,他真的真的想知道那首来自东欧的民谣和弦到底什么调
fear,米兰的天空刚破晓那马碲铁还要敲多少吉他才能买得到
fear,他真的真的想知道他不知道怎么办才好睡不着
happiness,他将那扑满打破了小小愿望就快实现了他在笑
fear,机枪扫射声中我们寻找遮蔽的战壕
disgust,儿时沙雕的城堡毁坏了重新盖就好
fear,可是你那件染血布满弹孔的军外套却就连祷告手都举不好
disgust,在硝烟中想起冰棒汽水的味道和那些无所事事一整个夏天的年少
sadness,我放下枪回忆去年一起毕业的学校
sadness,而眼泪一直都忘记要掉
anger,嘲笑的声音在风中不断被练习
disgust,这树林间充满了敌意
disgust,部队弃守阵地你坚持要我也离去
fear,我怎么能放弃　
sadness,我留着陪你强忍着泪滴
fear,有些事真的来不及回不去
sadness,你脸在抽搐就快没力气
fear,家乡事不准我再提
sadness,我留着陪你最后的距离是你的侧脸倒在我的怀里
sadness,你慢慢睡去我摇不醒你
sadness,泪水在战壕里决了堤
fear,微凉的晨露沾湿黑礼服石板路有雾父在低诉
disgust,无奈的觉悟只能更残酷
like,一切都为了通往圣堂的路
fear,吹不散的雾隐没了意图谁轻柔踱步停住
fear,还来不及哭穿过的子弹就带走温度
disgust,我们每个人都有罪犯着不同的罪
disgust,我能决定谁对谁又该要沈睡
disgust,争论不能解决在永无止境的夜
anger,关掉你的嘴唯一的恩惠
disgust,挡在前面的人都有罪后悔也无路可退
disgust,以父之名判决那感觉没有适合字汇
disgust,就像边笑边掉泪凝视着完全的黑
fear,阻挡悲剧蔓延的悲剧会让我沈醉
fear,低头亲吻我的左手换取被宽恕的承诺
fear,老旧管风琴在角落一直一直一直伴奏
fear,黑色帘幕被风吹动阳光无言的穿透
disgust,洒向那群被我驯服后的兽
fear,沈默的喊叫沈默的喊叫
fear,孤单开始发酵不停对着我嘲笑回忆逐渐延烧
fear,曾经纯真的画面残忍的温柔出现
disgust,脆弱时间到我们一起来祷告
fear,仁慈的父我已坠入看不见罪的国度请原谅我的自负
sadness,没人能说没人可说好难承受荣耀的背后刻着一道孤独
sadness,闭上双眼我又看见当年那梦的画面天空是蒙蒙的雾
like,父亲牵着我的双手轻轻走过清晨那安安静静的石板路
sadness,那斑驳的家徽我擦拭了一夜
sadness,孤独的光辉我才懂的感觉
fear,烛光不不停的摇晃
fear,猫头鹰在窗棂上对着远方眺望
sadness,通向大厅的长廊一样说不出的沧桑
fear,没有喧嚣只有宁静围绕
sadness,我慢慢睡着天刚刚破晓
disgust,周围的人群堵住了我的出口
disgust,想爬起来我只能说真的好难
disgust,防火巷传来的枪声把我从天堂叫醒
disgust,一名白种人褐色头发在我面前倒下
disgust,从他的手里那半包看到不少我荒唐的影子　
fear,从他的眼球看到发抖的我是那么的丑陋　
disgust,于是检起地上他那第二个钮扣
fear,提醒自己该开始懂事不被软性药物控制　
disgust,在我的眼里懂得拒绝才能存活下来
disgust,活着不是用来演一出糜烂的黑色喜剧
disgust,说不我很后悔当初没有这样的肯定　
like,说不不代表懦夫
fear,真不该睁不开别让我的地球变暗
like,互相残杀的动物真美
fear,被期待被覆盖蜕变的公式我学不来
disgust,我闻不到腐烂的香味
disgust,说不我很后悔当时没有这样的肯定
disgust,说不不代表懦夫你应该很骄傲
disgust,我看不起人们无知的好奇作祟心态去亲近死神
disgust,你了吗很了吗肮脏的香味我吸了太多太多
disgust,腐败的视野我看了太多太多
disgust,瞳孔放大不代表就能看得更多
disgust,难怪大人们说我们永远长不大
fear,那一块在我梦里的干净的天空
fear,那一块在我梦里的干净的天空
fear,是否玩大风吹也许就能看到
fear,是否玩大风吹也许就能看到
fear,真不该睁不开别让我的地球变暗
like,街角的消防栓上的红色油漆反射出儿时天真的嬉戏模样
fear,被期待被覆盖蜕变的公式我学不来
disgust,难道这不是我要的天堂景象沉沦假象你只会感到更加沮丧
like,故事的小黄花从出生那年就飘着
like,童年的荡秋千随记忆一直晃到现在
like,吹着前奏望着天空我想起花瓣试着掉落
sadness,为你翘课的那一天花落的那一天教室的那一间我怎么看不见
sadness,消失的下雨天我好想再淋一遍
like,没想到失去的勇气我还留着
fear,好想再问一遍你会等待还是离开
sadness,刮风这天我试过握着你手
fear,但偏偏雨渐渐大到我看你不见
fear,还要多久我才能在你身边
like,等到放晴的那天也许我会比较好一点
like,从前从前有个人爱你很久
sadness,但偏偏风渐渐把距离吹得好远
like,好不容易又能再多爱一天
sadness,但故事的最后你好像还是说了拜拜
like,眼睛你要擦亮记住我的模样
like,表情不用太紧张我是三年二班
happiness,我专心打球的侧脸还满好看
disgust,黑板是吸收知识的地方只是教室的阳光那颜色我不太喜欢
disgust,没有操场的自然为何比较漂亮的都是在隔壁班
disgust,还有考卷的答案我刚好都不会算
like,没关系再继续努力没关系
disgust,为什么上课时举手很难
disgust,为什么拿线上宝物简单
disgust,为什么女生不喜欢太胖
disgust,为什么别人手机在响
like,正手发长球的打法只是初级乒乓
like,反手短打再狠狠杀球是高级乒乓
disgust,这第一名到底要多强不用问一定有人向你挑战
disgust,到底还要过多少关不用怕告诉他们谁是男子汉
disgust,可不可以不要这个奖不想问我只想要留一点汗
disgust,我当我自己的裁判不想说选择对手跟要打的仗
disgust,我不想就这样一直走每天都遇上充满敌意那种眼光
disgust,等机会就是要打倒对方这种结果我不要这虚荣的骄傲
like,这目的很好笑我其实都知道你只是想炫耀我永远做不到你永远赢不了
like,我永远做不到你永远赢不了永远都赢不了
disgust,走乡下寻找哪有花香
disgust,为什么这么简单你做不到
like,坐车厢朝着南下方向
disgust,为什么这种速度你追不到
like,鸟飞翔穿过这条小巷
disgust,为什么这么简单你做不到
like,仔细想这种生活安详
disgust,为什么这种速度你追不到
disgust,不好笑不好笑不好笑不好笑不好笑不好笑
fear,一盏离愁孤单伫立在窗口
fear,我在门后假装你人还没走
sadness,旧地如重游月圆更寂寞
sadness,夜半清醒的烛火不忍苛责我
fear,一壶漂泊浪迹天涯难入喉
sadness,你走之后酒暖回忆思念瘦
fear,水向东流时间怎么偷
sadness,花开就一次成熟我却错过
like,谁在用琵琶弹奏一曲东风破
like,岁月在墙上剥落看见小时候
like,犹记得那年我们都还很年幼
fear,而如今琴声幽幽我的等候你没听过
like,谁再用琵琶弹奏一曲东风破
sadness,枫叶将故事染色结局我看透
like,篱笆外的古道我牵着你走过
sadness,荒烟漫草的年头就连分手都很沉默
happiness,有谁能比我知道你的温柔像羽毛
happiness,秘密躺在我怀抱只有你能听得到
happiness,还有没有人知道你的微笑像拥抱
happiness,多想藏着你的好只有我看得到
disgust,站在屋顶只对风说不想被左右
disgust,本来讨厌下雨的天空
happiness,直到听见有人说爱我
like,坐在电影院的二楼看人群走过
happiness,怎么那一天的我们都默默的微笑很久
like,我想我是太过依赖在挂电话的刚才
happiness,坚持学单纯的小孩静静看守这份爱
fear,知道不能太依赖怕你会把我宠坏
like,你的香味一直徘徊我舍不得离开
fear,我想我是太过依赖在挂电话的刚才
like,坚持学单纯的小孩我舍不得离开
like,全身纯白色的那雕像石膏颜色干净没有压力的很讨好
disgust,我坐在客厅模仿雕像思考却彷佛听到同样想法的困扰
like,针叶林树梢穿过绿色隧道
like,一股神秘在敲我们都拥有着相同的大脑一样的嗜好
disgust,门上流苏线条在摇晃炫耀但是如果没有风它也办不到
like,我知道共同的默契很重要那骄傲才不会寂寞的很无聊
like,书框的城堡像欧洲情调
happiness,对着这张海报我们在远距离欣赏与微笑
disgust,沉默无法伪造我们同一种调调
disgust,不关心天气预报因为那无关紧要
like,想打球下大雨照跳只收看音乐频道
like,渴望在天空一角做记号那里蓝色最好
disgust,我很了默契无法伪造我们同一种调调
fear,凡事都自己主导决定穿什么外套有专属的铃声讯号
fear,从不跟别人比较只喝过冰过的饮料很少笑吃全麦的面包
disgust,快疯掉情绪偏离轨道快疯掉我睡不着
disgust,快疯掉表情开我玩笑快疯掉我受不了
disgust,这样也好如果身份对调我的烦恼你也会感同身受的知道
disgust,闷闷的很干燥快疯掉快疯掉
disgust,亲爱的总些事没办法教
disgust,表情错的有一点糟
disgust,赖着不走会让人很感冒
like,以上这道理我全都了
fear,我将不该犯的错都默背好
like,仔细观察她的喜好
fear,而我紧绷的外表像上紧后的发条等她的答案揭晓
happiness,她的睫毛弯的嘴角无预警的对我笑
happiness,没有预兆出乎预料竟然先对我示好
happiness,她的睫毛弯的嘴角用眼神对我拍照
happiness,我戒不掉她的微笑洋溢幸福的味道
disgust,有些事没办法教
disgust,表情错的有一点糟
disgust,赖着不走会让人很感冒
like,以上这道理我全都了
disgust,恋爱的方式无法拿笔来抄也没有规则可以取巧
disgust,被动的缘分很不可靠
like,喜欢的对象要自己挑
happiness,她粉嫩清秀的外表像是多汁的水蜜桃
happiness,谁都想咬她嘴上亮丽的唇膏
happiness,有一股自信的骄傲我看得到
